account_age_days,email_domain_type,phone_verified,address_similarity_score,total_orders,avg_order_value,cancel_rate,order_frequency_per_month,num_categories_purchased,category_concentration_ratio,num_payment_methods,payment_failure_rate,refund_rate,same_card_diff_accounts,replacement_rate,replacement_to_order_ratio,common_return_reason,is_fake
762,outlook,1,0.4142442515210034,26,821.6430425369953,0.5977477536659991,14.062728649782322,18,0.6974816657092441,2,0.4475705696401595,0.4925118490647142,0,0.127038520783997,0.12612787967409964,Defective,1
275,tempmail,0,0.34803894342153896,20,202.5091395214955,0.034709621295281254,0.6051322006641391,17,0.18388842444798498,5,0.4964235010025073,0.10869315362183718,0,0.10764533476353706,0.011907209511920548,Other,1
49,protonmail,1,0.23538500695330788,22,529.055491058051,0.555313653999776,7.939810886712365,20,0.6803463409172829,2,0.5401780062905545,0.12900834759594793,0,0.16112867322088334,0.2996416202265222,Other,1
1381,gmail,0,0.4581383629241397,20,819.2489128178939,0.12186660157645192,5.388130552200133,2,0.6492996563161882,2,0.280157163787074,0.12585318304630377,0,0.278627922709308,0.03726187068300315,Wrong Item,0
727,gmail,1,0.6864341319025404,27,570.1137635773437,0.12311281314389945,4.978930767472713,4,0.6488985793436702,10,0.5244444214548541,0.21049912275512195,0,0.34491190283519224,0.12048764669128685,Wrong Item,1
905,yahoo,1,0.741966705314293,24,195.16478270260245,0.02505365516256339,6.750599431725849,16,0.8404752167972047,6,0.07837690864714426,0.3840207194474679,0,0.06430833031725039,0.39924517713947305,Changed Mind,0
927,yahoo,1,0.7788736482559626,14,462.005269717292,0.5533126403529953,24.160321958958487,2,0.2066804364268645,5,0.20335737896780884,0.4921044943487596,0,0.2269930036395631,0.14505682315410515,Changed Mind,1
563,outlook,1,0.37473201345312146,21,50.0,0.4556388233690229,28.49251782145227,13,0.12366945896550159,10,0.20487344405492539,0.30882264788987196,0,0.26468042781051987,0.190023501392257,Wrong Item,0
782,gmail,1,0.7646359942849736,21,530.6260939055878,0.032069512323576084,21.18156884715001,14,0.3079744869971303,8,0.021457485817966204,0.3087807543119166,0,0.2160923677611419,0.12279764080506057,Changed Mind,0
484,outlook,0,0.006516315691875274,22,428.7696813760093,0.38012112564123945,2.1676650702619837,20,0.19894615997331133,10,0.11237083889921418,0.2638291581059167,0,0.02655276133345863,0.3844977818733326,Wrong Item,0
1107,gmail,1,0.4770499377168822,23,509.8385197429953,0.07208066365105643,18.844914367019726,1,0.7870888171470783,3,0.43720763053529293,0.45100561267563904,0,0.2559189599625173,0.10857347020499653,Changed Mind,0
1922,gmail,1,0.7939044001326908,20,895.3687928527006,0.4508431328713253,22.023460074644785,14,0.17052903498300762,8,0.27758923662003043,0.1658750948904147,0,0.13045760820528313,0.2561554106158014,Wrong Item,0
1828,tempmail,1,0.6300447206413533,21,267.1496609150847,0.24543230577265834,3.33375971251042,10,0.4270037076002573,8,0.35800201071852983,0.09493783391434468,0,0.09487149869141161,0.02891829582455956,Other,0
1661,yahoo,1,0.4740631241545077,22,420.44604219542913,0.031066100177777754,8.829683202210003,10,0.9086184146822787,4,0.3691746781195656,0.11442854138253411,1,0.17780020456706944,0.02238596657899943,Changed Mind,0
1831,yahoo,1,0.6446420066063492,21,314.5593931210141,0.4976444694292402,12.851439654705226,8,0.9076820167022666,8,0.12652372386487304,0.4300028415657342,0,0.2855347105147603,0.010581002084600845,Other,0
583,tempmail,1,0.9069460031486639,24,867.8340198853195,0.34344796485203316,9.32171969893979,1,0.4223866970322039,4,0.5559075290984534,0.08483809045319801,0,0.21927255902772413,0.35302680375308765,Wrong Item,1
1319,gmail,1,0.5663818006102074,18,882.8093050012524,0.46372090718197434,15.549551719771774,18,0.6444272048893033,10,0.0839339354781132,0.24976810683476458,0,0.10116719228732314,0.028634509567818035,Defective,0
235,tempmail,1,0.7997861914601062,24,690.0188164693928,0.4047185106401597,3.927605984873198,16,0.2772105064546977,4,0.0019199750932186177,0.16085582597224335,0,0.06585382041079516,0.13613724565458038,Changed Mind,0
55,gmail,1,0.9807427252251976,20,677.0724006595483,0.26063770482305604,13.34248209616182,20,0.1696724431071384,4,0.1581615218678084,0.09166721716265575,0,0.13933727017260153,0.19474837953810142,Changed Mind,0
1942,yahoo,1,0.7055682020755667,22,299.91544362657083,0.4191998757210365,21.99840726848087,3,0.7881509203457301,6,0.30398881027625085,0.28608798923265444,0,0.013581810866938639,0.15816869917146087,Defective,0
359,gmail,1,0.5733257638890635,20,649.7972467029185,0.008852076548135602,13.82799728893392,14,0.10653972684995211,6,0.1006915739752112,0.4275810428304149,0,0.35253740531680283,0.1153072771945583,Other,1
1930,yahoo,1,0.03748594712534026,15,319.52239662036584,0.20384253538921457,6.313047290224857,3,0.845958034897242,1,0.464036266653273,0.15980927440990628,0,0.116648994589697,0.31302246096728553,Other,1
109,tempmail,1,0.37447789825458755,15,610.2984885465693,0.46671203761615654,24.063376171267674,9,0.40307692068398693,4,0.12585433514017877,0.0598745473141607,0,0.3546456458592432,0.3692124974716241,Changed Mind,1
191,yahoo,1,0.5654427335151183,21,514.1628747252053,0.45783714408821724,11.831867534447083,9,0.21906741574663108,3,0.5726247777776186,0.31149542238283545,0,0.28783271190538634,0.2933556601604998,Defective,0
903,outlook,0,0.7972065717060325,21,451.45827925498236,0.5324456203257919,12.752772017422489,11,0.5551120639733197,9,0.4258751965334751,0.3698811631195938,0,0.3772643394866102,0.022309531614675616,Other,1
1116,gmail,1,0.43810478964757626,17,607.0755897649942,0.36662731221492445,10.728705584662311,7,0.9753488539331634,10,0.5132465320920397,0.27953090805291775,0,0.23125188741554906,0.2524049010487592,Changed Mind,0
861,tempmail,0,0.9600582757647734,16,769.3154752046605,0.5653180812565223,8.691949022762127,14,0.7621446502494088,9,0.32893182994230064,0.058738960135813256,0,0.30572943218135296,0.19423613583547605,Other,1
567,yahoo,0,0.2717937526236749,23,1043.8642295250108,0.33462732396961614,18.058437992554133,14,0.784086178431571,1,0.33203981859259396,0.0023376720991069577,0,0.06914885371371167,0.3929517483553851,Changed Mind,0
1083,gmail,1,0.7445671952103164,17,737.7462344112223,0.30027240402454763,5.634218974097257,11,0.46631794237059043,2,0.5848716023311037,0.04311749933000669,1,0.2676592827483111,0.2516548041441154,Changed Mind,1
649,tempmail,1,0.4190314170841275,21,1169.4974512761382,0.11832996537642934,23.076890813258604,4,0.5050338830238551,9,0.07027531762299352,0.46134633666610814,0,0.21632043770552106,0.061729315443757087,Defective,1
38,yahoo,1,0.48598849456590587,27,650.2312592558881,0.46730185150480397,14.450984885743054,7,0.859256453584,2,0.34851395200299,0.2887725026696257,0,0.18975310432645218,0.04766172976949332,Changed Mind,0
1563,yahoo,1,0.8025020338654403,20,1045.9718324797059,0.41523429292260194,26.507624898217095,8,0.17567576333075646,6,0.04084320438673439,0.1864161085948125,1,0.09136652832273331,0.05653714655543501,Other,0
1072,yahoo,1,0.29621526165170553,29,708.8960219152367,0.27645641079686506,28.16672533829769,20,0.14933614597815084,2,0.594123196176059,0.0915318139094084,0,0.2752834327723281,0.11359707022317687,Wrong Item,0
1443,tempmail,0,0.09681205659514314,22,659.9473954404009,0.05226524886286512,11.489189385039328,16,0.7203732011798759,5,0.37845704376775713,0.34948630051143453,0,0.2070677692837385,0.31200742837422196,Wrong Item,1
636,tempmail,1,0.5202555846134271,20,557.9430011562345,0.07542142847072672,4.76469635243387,8,0.34532607244191005,7,0.04971060768729447,0.3821438018236139,0,0.3449835674965909,0.2601941578540886,Wrong Item,1
1036,yahoo,1,0.5287946118037488,19,674.7752394255268,0.06867671757253566,15.157801933434197,14,0.9993792802166706,1,0.17162478958654306,0.4037654562054635,0,0.037108521971238595,0.21738203074498103,Defective,0
35,gmail,1,0.7971677722253737,16,707.8946247307911,0.22535958485351762,8.11355328148392,14,0.9949253141047758,6,0.5346219731798667,0.009199531353316526,0,0.026915274774616284,0.2622278067428873,Defective,0
100,gmail,1,0.9683192062321018,16,245.63680153684544,0.09538654442808121,12.795688621100322,13,0.6784758340277792,8,0.04890571916242892,0.38497857244002787,0,0.04079410821918259,0.3185503729468118,Changed Mind,0
1817,gmail,1,0.05530068632834839,18,775.0135134568723,0.5165052595579239,11.32328616731419,2,0.5165873189734885,7,0.16448368984991987,0.07991547958709527,0,0.12694714461141424,0.05459832977883257,Changed Mind,1
1109,tempmail,1,0.5916894737431089,13,229.0015468341245,0.539607672289599,13.51416445617181,4,0.10703726216796727,10,0.3029635939427095,0.39832530211884665,0,0.3233826102373927,0.2933621037471492,Defective,1
1539,protonmail,1,0.6812785303147999,23,775.2928384182916,0.5140614387754144,14.956967775763818,4,0.6417224280115783,8,0.5895452241913725,0.0755412462492075,0,0.22457800951625895,0.3101799445560288,Defective,1
1246,gmail,1,0.9858013507485217,21,749.7383577792391,0.365312963061196,18.822866795629025,10,0.18049799892694574,5,0.12497888375821155,0.12245358644411464,0,0.2430476955137203,0.3859607142939261,Other,0
1361,gmail,1,0.9425902142769116,22,955.311881439538,0.3578132390860248,0.11441908819908475,4,0.9136456086197102,1,0.4754216026005611,0.38894004882887495,0,0.22087085211569485,0.3693181250815311,Changed Mind,0
1983,companymail,1,0.7124507647119775,27,384.4743780198016,0.5345544518854967,7.692611246147006,17,0.20319188168666896,3,0.20571713450656065,0.3145590715204966,0,0.23625825044174564,0.3627702756469318,Defective,0
165,gmail,1,0.5217894112444659,18,353.2243504852478,0.24378489639828327,5.107626346860927,6,0.18937381963163114,5,0.0055579280476099275,0.017410167411564537,0,0.005611339372295899,0.3034710347017788,Defective,0
382,gmail,1,0.16152392229926127,23,876.8146374828096,0.03740659151453067,21.31339978998433,11,0.7480583492998856,5,0.4693049581816246,0.08286235050457952,0,0.2820667169661111,0.059200922786024006,Wrong Item,0
1879,tempmail,1,0.3841765552044174,26,331.29018567837255,0.28223589426910073,24.969815337864294,3,0.23761001386818295,9,0.2939100120283191,0.11549402269217279,0,0.316063501161538,0.28948019118731816,Defective,1
1918,outlook,1,0.5851223250571543,23,306.6916730121362,0.3322262775786304,21.77269372525543,2,0.6274761837172882,3,0.28794589743252363,0.4216263174162095,0,0.38892369657192294,0.20219201285640187,Defective,1
1399,outlook,1,0.7252003965957537,19,652.1544773506517,0.3296712869881074,29.239914372977395,13,0.8160901018967702,5,0.4041951983607103,0.3070129547825163,0,0.27020318096646395,0.12965352542290862,Defective,0
1494,protonmail,1,0.6353995574791123,12,588.327114260502,0.09540244770664985,2.3174258889412713,7,0.102022948335243,2,0.3903485950272768,0.09217372561412318,0,0.21119568958294535,0.11260781229927552,Other,0
789,gmail,1,0.7141228018277412,17,638.8388338833913,0.47004778399715214,13.942627114503573,2,0.23715794882945399,2,0.3937641523444702,0.12762891407940158,0,0.21103311456751148,0.2497378362669001,Other,0
1665,outlook,1,0.4291525045518977,20,734.4316752621244,0.43918014556274937,26.981108136285865,1,0.26027973297014395,5,0.1953756776265854,0.22745292004265116,0,0.13062955552038535,0.1538161573589008,Defective,0
30,outlook,1,0.727627290571009,14,735.8275769938225,0.13791176023848298,9.572650943007474,18,0.5986564659451179,9,0.34828597474268574,0.04187247767705332,0,0.18917794969459947,0.18649621808975358,Defective,0
1398,outlook,0,0.1437412560197192,19,580.5317849241501,0.3307375678363092,24.069513228062224,17,0.8185443734060984,2,0.5266143451402728,0.2065094414910157,0,0.01646541119129177,0.10206601898464017,Wrong Item,0
10,yahoo,1,0.16258631176311356,25,612.038321630904,0.474196925212111,16.852220102484868,12,0.8743042469647598,8,0.5358580545483168,0.3966378818613546,0,0.38747662808226896,0.1566845204104117,Changed Mind,1
1325,gmail,1,0.16283214582946282,26,583.2536827601072,0.004610773784506361,29.356700181284207,6,0.15652482390274233,3,0.24289789652912114,0.19773642776237094,0,0.036798011857052386,0.18968560143911517,Changed Mind,0
95,yahoo,1,0.8908649570357761,17,608.8185895369174,0.1650928840743313,11.130658567434747,6,0.5576264043226848,3,0.13991384852052824,0.3928936949957566,0,0.0652803700026873,0.17180448119050543,Other,0
1213,outlook,0,0.07603406330863449,17,253.137773998713,0.2832227206520247,12.515017742797191,19,0.8826821863728489,2,0.04498490166018032,0.31229634714439464,0,0.20449401912677462,0.08481072087827896,Other,0
452,yahoo,1,0.8015083727334759,22,789.0974900200614,0.5070189601344341,4.914194978628634,10,0.1640089285043107,4,0.5146544005846687,0.20218025500442605,0,0.17199642896909856,0.06174856793298811,Defective,1
191,gmail,1,0.23357089804673714,21,862.2583447471595,0.4793803619223408,4.789203956252463,2,0.12333954923867436,7,0.09923831011516179,0.4466768144218084,0,0.34920254276477514,0.38746656417165276,Wrong Item,1
485,outlook,1,0.46842994049525066,24,759.3573054173215,0.09059551436871553,25.830068911452166,8,0.14231421045998308,5,0.1902024438999621,0.22074616070828784,0,0.12219174441658867,0.05838684242653458,Wrong Item,0
1289,protonmail,1,0.915956595465678,17,740.1258089584044,0.2776451362473178,12.218853772657535,5,0.9382901720043274,3,0.48713031502130294,0.3674166697170511,0,0.2877098462886028,0.05791575324887726,Defective,0
1447,gmail,1,0.5859372296875067,22,352.34971238765877,0.1827820255042361,18.613965995286446,4,0.45928002330090656,8,0.4700844300578315,0.39974070599208045,0,0.169302682777372,0.37163439723078917,Other,0
1151,gmail,1,0.2101176862323586,14,246.1855187502033,0.2408601957413515,22.56756737171006,4,0.15422121623157994,8,0.26064832991142745,0.4579637382859577,0,0.1528025535732337,0.15470798104925731,Changed Mind,0
237,yahoo,1,0.2840900603188071,28,807.7231944136203,0.32437488707840434,13.147297082458481,15,0.9964248699970576,8,0.4161823383755278,0.1387929969181565,0,0.08412243898637334,0.017770744376106817,Wrong Item,0
1943,protonmail,1,0.9204466238957857,17,607.1421098672366,0.29960433849247764,28.61351983593841,13,0.9588959928899212,4,0.1431664105347065,0.1005632414488139,0,0.3254406445231883,0.16997200737373436,Changed Mind,0
1378,outlook,0,0.42714392510997834,16,642.3830957820005,0.08494478365998816,28.14521036157466,5,0.47608293376810773,3,0.5579331165590828,0.22405264082906856,0,0.07888277572334586,0.28430644746952316,Changed Mind,0
1963,yahoo,1,0.5869854830067894,27,653.6229048868552,0.07301287362508017,20.403549081249224,15,0.19288222461217286,8,0.5710134936410383,0.4376029802134778,0,0.0039264327322119374,0.2431879367963739,Defective,1
1135,gmail,1,0.45993219662538876,13,664.263191474309,0.0781613441058584,29.85623439944057,20,0.7690975100831758,6,0.5652882232978133,0.16474136583439697,0,0.3321348291223602,0.2382501793057836,Wrong Item,1
1851,yahoo,1,0.3784380880484496,22,761.6351836304345,0.5047729697649319,0.07945492036396717,7,0.15397064890944054,7,0.37382550939729364,0.1366750364261365,0,0.08461940795985355,0.3991436111295053,Defective,0
1469,tempmail,1,0.22327912693240193,22,576.1429321050816,0.011961212934324793,0.27758110429594196,14,0.6649567090354319,1,0.042891072178054476,0.017821020998078696,0,0.06022809943964953,0.17114590037527666,Defective,0
1366,outlook,1,0.6861915004846021,27,123.72663120693329,0.12144278015481624,2.0260444618411286,12,0.785467659858819,10,0.3680969955796249,0.3502564477891933,0,0.07951034359323615,0.07931132883138457,Wrong Item,0
1168,outlook,1,0.7182420262721204,17,772.1013785622199,0.57353506687061,28.305594857802596,6,0.2912517189537182,6,0.25308995061074335,0.3498949596577178,0,0.37525678320543243,0.16139999115630743,Wrong Item,1
1088,tempmail,1,0.2748850916073995,15,744.3866566033388,0.03961279993975688,18.14503632007984,7,0.9490807903695653,3,0.23711519263626896,0.4172027408010761,0,0.26868928754332516,0.2994456170733876,Other,1
1270,tempmail,1,0.7890108430548304,19,276.3388594673086,0.0217928686873057,27.831671761872187,2,0.9962082895194552,7,0.01679737421254701,0.24792095273309922,0,0.2761969447333272,0.22353765586398203,Changed Mind,0
734,yahoo,1,0.8545352003016795,14,308.4883141786703,0.23239759484550826,3.812945170723774,13,0.42291906314886596,3,0.5244278460645767,0.44520397445102466,0,0.060997422357613656,0.19618708964236511,Changed Mind,1
990,gmail,1,0.9206750962396304,10,820.7478183173405,0.09072033769207703,0.9593600275588532,19,0.9673058202046119,2,0.5146270130325571,0.043002833838892196,0,0.24570400988673305,0.16289424151244336,Defective,0
1513,gmail,1,0.16121241391836993,18,879.7684054819289,0.33945813003471353,16.29846757440288,19,0.3085002137562888,3,0.19431245719954454,0.28153286680988865,0,0.3446692531326758,0.3891581499820891,Defective,0
824,gmail,1,0.3039236836132664,13,50.0,0.203148585550616,5.256581492929992,15,0.8218475059727267,10,0.5865853833047046,0.23841742339124355,0,0.2720442301077208,0.2653756600674726,Wrong Item,0
1462,gmail,1,0.8603533475036956,16,710.2107649698702,0.1253816475694559,25.795016335169873,17,0.7667695843121328,7,0.08146696217525373,0.448770605706849,0,0.03074777619554414,0.2946993263114115,Other,0
105,outlook,0,0.19854020282789397,10,544.8384123908494,0.5991610298830616,12.612281708702795,14,0.13720084147455924,1,0.5011079238433196,0.4541458111638198,0,0.17325202062411088,0.2075624713503039,Defective,1
180,outlook,1,0.00346845924349537,19,618.5410580198615,0.20466247347760264,23.11370283970975,5,0.3333123244042714,9,0.37306813016799156,0.48820663185459523,0,0.28458447674845194,0.21750460952422324,Defective,1
183,gmail,1,0.8708273102516345,30,632.8194496892673,0.3846038691837494,15.493165047005668,1,0.4461922680393151,8,0.2914498795590771,0.17612256743549093,0,0.037149036627639596,0.11736843689345733,Changed Mind,0
225,companymail,1,0.32644944175136936,24,409.4643182655941,0.5244678238833578,15.860113639574289,19,0.11316663243338379,9,0.5780991659447843,0.189851555453468,0,0.14389909844282253,0.08818697089427285,Defective,1
776,gmail,0,0.41449752513895,21,763.1675671255912,0.5534322919190267,20.455350247262498,14,0.9528020347589237,3,0.3498305531543328,0.09635678140282788,0,0.28527133450213277,0.2941552132556288,Changed Mind,0
789,gmail,1,0.44633402572063796,24,427.9626403234215,0.2460763819673556,10.063554750426237,9,0.2913527740325077,9,0.5002445509649486,0.3713687401963579,0,0.3349254636294956,0.023456503581961385,Wrong Item,1
1932,yahoo,0,0.8482746006672285,26,786.7532018666832,0.5856937547796313,28.465419038106457,18,0.9326887048422288,3,0.139324589367338,0.4166079395987433,0,0.2551290447736198,0.3889537626393191,Wrong Item,1
1112,yahoo,1,0.3378921445934604,16,842.2572884637804,0.43473919103911457,12.012303190052497,3,0.4959180919930035,5,0.01934858885679964,0.42608408849887724,0,0.3352051728202219,0.3504257901533707,Changed Mind,1
687,tempmail,1,0.8922798858564818,18,381.9602540717777,0.34996545078982244,11.941271502797761,19,0.21465980121629036,5,0.12670987614586462,0.4952022804701303,0,0.26172705695626547,0.31926355400558437,Changed Mind,1
529,gmail,1,0.616939138048048,9,388.0701594727078,0.4159675996269638,21.222667228785454,13,0.4854130770972318,9,0.5930041343680038,0.2810339593003205,0,0.37285662028833344,0.2661653429413536,Other,1
1394,gmail,0,0.5272867240336843,13,628.4138840216017,0.21608266388704234,19.08755573421772,1,0.6517879052497866,1,0.336795603371625,0.10719001165761666,0,0.005440045799983296,0.2606081010499976,Changed Mind,0
971,tempmail,1,0.3256145071274624,23,975.9141515940423,0.2546432302238023,29.873448394003514,5,0.5271858208861893,2,0.5051316490291544,0.3005985124641374,0,0.13981083402960146,0.29770846633106823,Defective,1
935,yahoo,0,0.24371169628118583,31,451.82274396207924,0.3517614322574164,25.506924287114494,10,0.3860711194449229,6,0.41098789559241106,0.1813006544798174,0,0.025814760442807616,0.36606232439005654,Other,0
1936,gmail,1,0.6240584427773487,26,499.20088381077665,0.1961004776562456,8.53772358231957,11,0.8330102193316757,5,0.09266605515852218,0.1668950466350202,0,0.1518132767510604,0.20725342380749212,Changed Mind,0
1422,tempmail,1,0.4468941600565761,19,680.2680355511299,0.4612870449332447,3.0465783831709348,7,0.9603403002078076,4,0.06820854936134114,0.3502015624422381,1,0.09891437042613181,0.06745151668783822,Defective,1
105,outlook,1,0.9105160099320063,22,764.1951056407181,0.15065208037675107,3.1988154043882444,11,0.1857343696385461,3,0.291229097490812,0.10153498194053817,0,0.09834488267334729,0.03454027959553883,Other,0
1294,companymail,1,0.49163871611404975,19,731.7418327572514,0.47808330588528847,10.848263247563596,16,0.5944163506065824,1,0.5652641355778218,0.27248406083359183,0,0.11534692227010553,0.21100663609269935,Defective,0
1998,gmail,1,0.5117949167011911,19,608.0734046694965,0.09129440267063,14.315579853421271,17,0.3865011270518133,9,0.07983301917018486,0.07054244305177798,0,0.11568781233079309,0.26049659301543543,Other,0
830,gmail,1,0.41672328113600077,12,523.6202563223627,0.13043452066301062,19.11372274530896,18,0.7721003286919074,1,0.3011511297109977,0.4454385829409377,0,0.23247791561661973,0.34973909981172735,Wrong Item,0
1526,yahoo,1,0.789262996991285,14,682.9557016631361,0.4518563523187577,25.731781060878514,18,0.6713357456351408,7,0.45587832940202816,0.04435310152184957,0,0.25971692020368875,0.3620183348265973,Wrong Item,0
678,outlook,0,0.4248391981092704,18,50.0,0.15788493662290518,29.68621446465945,10,0.12491596247347228,5,0.04737212332573208,0.4659985826129123,0,0.10361171311949424,0.28334544400731027,Other,0
1548,yahoo,1,0.2693419997497549,20,1067.313457767021,0.4772365511447801,12.261479955513508,4,0.6716314087632065,2,0.24418693566832306,0.4998112708712823,0,0.056785823534601404,0.36321164187942,Defective,0
848,gmail,1,0.8620308742935098,17,553.5485206522544,0.4703219979936652,16.367411207590706,20,0.7518963945728652,4,0.32160716907170683,0.11772271101398812,0,0.16671001909685948,0.3654614362163234,Changed Mind,0
1055,outlook,0,0.5968282213652403,20,645.5744369655015,0.1543807435335597,18.022419609888935,17,0.7935743534718148,10,0.06577664603925981,0.04637383009523688,0,0.1188873280842028,0.11794675137571686,Changed Mind,0
392,gmail,0,0.5915102197690018,23,1124.844952795721,0.04384860967677222,16.756852272213006,2,0.9018525071609508,2,0.3937026134525313,0.015823551600445074,0,0.36769665059315737,0.1505350493148777,Defective,0
39,gmail,1,0.6108222071639265,19,414.67227642257853,0.09981634877140678,2.709392556990732,18,0.9507893490425647,7,0.4432550389823641,0.07285115911499146,1,0.31922831567454235,0.3327685965938476,Wrong Item,1
659,outlook,1,0.7188397482056668,17,1183.0294254025464,0.4515160370805696,3.451220038853121,11,0.34014516595326827,4,0.3836918906295635,0.45760793410374573,0,0.35398556402005776,0.39504458885994276,Defective,1
1241,yahoo,1,0.31306798931256685,15,784.9152727385072,0.5081965232967408,26.662664515657013,1,0.6953030122315139,8,0.04449239449611968,0.3650175463377187,0,0.04138888931524481,0.0526365271650338,Defective,0
1754,companymail,1,0.033844370833002846,27,711.6349923706284,0.22983330724848372,20.267520078509698,16,0.601228678261834,1,0.003928774889676312,0.046056165055660736,0,0.1531720032032877,0.3384869530220822,Defective,0
980,tempmail,1,0.8105931608770096,23,760.9746737102874,0.09853129874415475,20.36283333030245,5,0.8392187299005911,9,0.4791177851560319,0.48070058802740756,1,0.3394883357484624,0.10101888591841363,Other,1
1105,companymail,1,0.12890505388163742,16,389.62875191159924,0.045281849634456806,24.44345254998786,6,0.13428492212997667,8,0.2939788837023748,0.32747805218754217,0,0.07008384429809081,0.23899374809025337,Changed Mind,0
844,yahoo,1,0.7218197372105442,20,187.76082858478173,0.12948961511526597,2.524248395161215,13,0.46872592531804547,7,0.3391123272886895,0.46484635352609766,0,0.3121443833646824,0.19612658040045458,Wrong Item,1
1743,tempmail,1,0.08231529828732875,19,304.8840795413527,0.5878109165674748,12.464398468863799,11,0.40834271339947936,8,0.5441853591429406,0.35669694967276816,0,0.34940283331337146,0.2691671638121687,Changed Mind,1
200,outlook,1,0.3753078420284921,18,871.8541184897051,0.10216380997827468,7.400232736935864,14,0.687577238608038,4,0.3354985185139332,0.18780110664901611,0,0.10956840603392554,0.3570879417828336,Defective,0
446,yahoo,1,0.06302606983153825,26,366.10711746388597,0.051700203191675384,19.824198957941736,7,0.4761991164828361,7,0.1521462097063129,0.033705393644779924,0,0.3868413237639665,0.16377922507570988,Wrong Item,1
1867,yahoo,1,0.5222136796277246,22,186.475408185915,0.47128411376039403,6.448046844787289,9,0.4542963043238726,5,0.26856539956399744,0.008194264435631982,0,0.33457726082041517,0.2896966843102937,Defective,0
1451,yahoo,1,0.6531357727815751,16,580.1708395612794,0.36924689724993803,20.76374627744573,9,0.4379390365215513,7,0.290891286131671,0.3048844729847408,0,0.06731690341491303,0.2169024281660008,Defective,0
1061,gmail,0,0.1714331411781883,27,743.6755827051115,0.320892810463384,11.637013973720489,17,0.8431899545562738,5,0.4090343141857099,0.25136910533919293,0,0.22959556557419403,0.2145710945880211,Changed Mind,0
1234,tempmail,0,0.3716276184384021,25,609.662821217357,0.2687115311740205,13.182166144992047,6,0.5350332996538513,2,0.21105559200078822,0.28994474887691857,0,0.09195447988624426,0.35572609133377736,Changed Mind,0
443,outlook,1,0.9302394910430536,23,751.596757570649,0.42110477250845174,24.540383904712876,7,0.4595563867831096,10,0.503864799392776,0.4819155983383563,0,0.1848187444503888,0.31694898643770264,Wrong Item,1
1350,outlook,1,0.44238911710745676,12,888.7533443901095,0.41901299616810755,10.445010733526859,10,0.8792221845565478,10,0.32147108898819476,0.4517101612429092,0,0.20397604511655382,0.15144076744083615,Defective,0
760,outlook,1,0.8025435689765567,14,742.8196456180265,0.25465554430765774,7.697976063167152,5,0.1016263313583855,5,0.3274295026030581,0.17844566657693012,0,0.2684240561832917,0.18932568411042117,Wrong Item,0
226,yahoo,1,0.9271847450602091,17,561.4867980580711,0.14053670701883494,25.50794320094221,2,0.3868811439510732,3,0.4559123715238876,0.15923691128546164,0,0.24597816082323953,0.05513378178902384,Other,0
47,gmail,0,0.9743458249772865,21,463.9205820883625,0.504758073616249,20.561972661600883,8,0.7064570415727776,5,0.04921545881869838,0.14202621849638064,0,0.14186590909074664,0.01000180588008508,Defective,1
1041,gmail,1,0.8983220196913693,22,792.7011538161952,0.09877338156047108,12.116867372670319,1,0.1940802063291432,5,0.5328596453675246,0.4703038505450587,0,0.2127962897916547,0.16729519949961544,Changed Mind,1
911,yahoo,1,0.31740532915896913,15,668.8285832512664,0.3204037881155134,14.956827622907712,13,0.6215741817251644,6,0.11667197116162406,0.45412053471987396,0,0.031241679935761147,0.21047152645408787,Defective,0
1462,tempmail,1,0.962572886161193,27,384.80837075130296,0.4156044693288735,10.435742065777067,12,0.5042753038727004,8,0.19967677544255913,0.46849322749713207,0,0.22389093499015106,0.21598659920662913,Defective,1
1830,yahoo,1,0.8123952417460469,24,925.5455516219106,0.3833261789979419,16.536269658764816,4,0.702161597942834,8,0.05499974216695469,0.11588082715250125,0,0.39085645494395627,0.3963215326782114,Changed Mind,0
1731,gmail,1,0.8371755836394877,25,665.5407876209138,0.3712765983221065,4.1608744892385605,10,0.5777056849030803,2,0.282656509323889,0.23491764129875636,0,0.225960742850855,0.13265427573607416,Defective,0
186,outlook,1,0.015172984171834769,21,763.2283690850272,0.3975037170876392,26.653262983354033,6,0.27526179778301907,6,0.20291591910068543,0.17753818170189428,0,0.3479749550257065,0.22609618408492557,Wrong Item,1
344,tempmail,1,0.9542388633182937,18,501.99536633370286,0.5253929498853304,16.621440857288114,15,0.21945981168415163,8,0.12965323389628167,0.16143311238695413,0,0.3477623961062386,0.20851494839366397,Changed Mind,1
223,gmail,1,0.7780902238487407,25,882.678778638257,0.21923554259183886,11.558068179144849,15,0.37581859564580167,10,0.10596621166844933,0.04821290719678967,0,0.3821327400233223,0.22965233510326322,Wrong Item,0
829,gmail,1,0.7679674965079,20,203.66043283209865,0.376461903993584,17.147810617412123,19,0.9483810821636144,2,0.08388588210731963,0.42017347037090885,0,0.027462212788257334,0.3326486415590082,Changed Mind,0
487,tempmail,1,0.08152473092858625,21,1018.8743740026989,0.4181800084693295,4.835779556068048,2,0.28905616689411756,5,0.03810151542753086,0.1485608473012629,0,0.25660091094621346,0.062075994965966344,Changed Mind,1
